Game Id;Period;Time;Player;TeamId;Penalty;Minutes
6178;3;937;278;11;Slashing;2
6178;3;1022;1191;11;Bench;0
6178;3;1132;920;26;Holding The Stick;2
6180;1;177;243;3;Holding;2
6180;2;467;872;3;Holding;2
6180;2;626;872;3;Fighting;5
6180;2;626;940;19;Fighting;5
6180;2;819;243;3;Unsportsmanlike Conduct;2
6180;2;835;144;19;Slashing;2
6180;3;790;872;3;Slashing;2
6180;3;790;1225;19;High Sticking;2
6180;3;1004;872;3;Fighting;5
6180;3;1004;1227;19;Fighting;5
6182;1;829;218;25;Cross-Checking;2
6182;1;929;1069;8;Holding;2
6182;1;929;295;25;Slashing;2
6182;2;221;874;8;Interference;2
6182;2;462;894;25;Holding;2
6182;2;511;1140;8;High Sticking;2
6182;2;511;26;25;High Sticking;2
6182;2;1119;531;8;Tripping;2
6182;3;433;761;8;Roughing;2
6182;3;433;912;25;Roughing;2
6182;3;945;747;8;Hooking;2
6184;1;308;1154;27;Unsportsmanlike Conduct;2
6184;2;1121;812;31;Tripping;2
6184;3;206;788;27;Interference;2
6186;2;158;583;16;Cross-Checking;2
6186;2;834;855;16;Tripping;2
6186;3;156;71;16;Tripping;2
6186;3;198;358;4;Roughing;2
6186;3;198;953;16;Roughing;2
6186;3;679;881;4;Tripping;2
6188;1;192;314;22;Slashing;2
6188;1;192;415;0;High Sticking;2
6188;2;75;253;0;Tripping;2
6188;3;9;109;0;Slashing;2
6188;3;53;1038;22;Fighting;5
6188;3;53;254;0;Fighting;5
6188;3;53;254;0;Misconduct;10
6188;3;372;314;22;Tripping;2
6188;3;1121;314;22;Hooking;2
6190;1;878;1401;26;Unsportsmanlike Conduct;2
6190;1;1135;1327;1;Bench;0
6190;2;1118;1049;26;Slashing;2
6190;2;1118;1301;1;Slashing;2
6192;1;83;1191;11;Slashing;2
6192;3;361;1476;31;Tripping;2
6192;3;422;878;11;Tripping;2
6194;1;421;1497;17;Hooking;2
6194;1;843;1284;17;Tripping;2
6194;1;878;1823;19;Slashing;2
6194;1;1042;1352;19;Tripping;2
6194;2;883;2004;17;Tripping;2
6194;3;358;1042;17;Tripping;2
6194;3;400;850;19;Hooking;2
6194;3;718;305;17;Tripping;2
6196;1;700;1356;25;Interference;2
6196;1;1046;119;7;Hooking;2
6196;1;1046;1378;25;Roughing;2
6196;2;100;287;25;Holding;2
6196;2;210;717;25;Interference;2
6196;2;247;23;7;Tripping;2
6196;2;527;1400;7;High Sticking;2
6196;2;1176;1453;7;Roughing;2
6196;2;1176;1378;25;Roughing;2
6198;1;1014;709;21;Interference;2
6198;2;455;1237;21;Holding;2
6198;3;613;41;22;Tripping;2
6198;3;936;2034;22;Tripping;2
6200;1;441;5;4;Tripping;2
6200;2;1040;1197;8;Interference;2
6200;2;1044;946;4;Tripping;2
6200;3;208;1000;4;Hooking;2
6200;3;376;531;8;Tripping;2
6202;1;237;1009;3;High Sticking;2
6202;2;1195;663;3;Unsportsmanlike Conduct;2
6202;3;803;625;0;Interference;2
6202;3;936;1498;0;Tripping;2
6204;1;52;1025;18;Fighting;5
6204;1;52;258;27;Fighting;5
6204;1;318;2005;27;Interference;2
6204;1;1181;613;18;Slashing;2
6204;2;372;1637;18;Tripping;2
6204;2;897;1312;27;High Sticking;2
6204;2;972;1236;18;Tripping;2
6204;2;1060;1909;18;Slashing;2
6204;3;1154;373;18;Slashing;2
6206;1;467;1130;10;Cross-Checking;2
6206;2;601;1963;10;Hooking;2
6206;2;735;1512;10;Unsportsmanlike Conduct;2
6206;3;218;466;6;Hooking;2
6206;3;875;438;6;Fighting;5
6206;3;875;1598;10;Fighting;5
6206;3;958;1846;6;Cross-Checking;2
6206;3;958;1130;10;Slashing;2
6208;1;100;1583;16;Hooking;2
6208;2;26;566;16;Holding;2
6208;2;26;758;9;Slashing;2
6208;3;132;2094;16;Tripping;2
6208;3;894;1032;16;Slashing;2
6210;1;869;705;29;Tripping;2
6210;3;63;816;29;Hooking;2
6210;3;89;661;15;Tripping;2
6210;3;776;441;29;Tripping;2
6212;1;398;1253;12;Tripping;2
6212;1;448;1900;20;Cross-Checking;2
6212;1;448;1806;12;High Sticking;2
6212;1;464;1905;20;Slashing;2
6212;1;874;1852;20;Holding;2
6212;1;908;1309;12;Tripping;2
6212;2;416;827;20;Interference;2
6212;3;540;414;20;Hooking;2
6212;3;721;655;20;Fighting;5
6212;3;721;655;20;Misconduct;10
6212;3;721;843;12;Fighting;5
6214;1;441;787;9;Tripping;2
6214;1;1059;63;10;Holding;2
6214;2;50;159;9;Fighting;5
6214;2;50;1130;10;Fighting;5
6214;2;711;289;9;Interference;2
6214;2;974;1365;9;Fighting;5
6214;2;974;1365;9;Misconduct;10
6214;2;974;1130;10;Fighting;5
6214;2;974;1130;10;Misconduct;10
6214;3;196;691;9;Tripping;2
6214;3;247;947;10;Hooking;2
6214;3;815;689;10;Interference;2
6216;1;244;280;3;Bench;0
6216;1;838;766;3;Hooking;2
6216;1;924;280;3;Hooking;2
6216;2;254;889;3;Hooking;2
6216;2;445;98;0;Holding;2
6216;2;732;98;0;High Sticking;2
6216;2;759;1275;0;High Sticking;2
6216;3;525;288;3;Tripping;2
6216;3;912;1275;0;Hooking;2
6218;1;455;1194;21;High Sticking;2
6218;1;455;12;18;High Sticking;2
6218;1;502;373;18;Hooking;2
6218;1;1071;1095;21;Cross-Checking;2
6218;1;1088;613;18;Holding The Stick;2
6218;2;612;709;21;Unsportsmanlike Conduct;2
6218;2;702;448;18;Slashing;2
6218;2;771;709;21;Tripping;2
6218;2;888;448;18;Holding;2
6218;3;28;1194;21;Tripping;2
6218;3;307;709;21;Interference;2
6218;3;488;1095;21;Slashing;2
6218;3;515;1029;21;High Sticking;2
6220;1;712;1998;31;Holding;2
6220;1;897;1998;31;Tripping;2
6220;1;923;1214;1;Slashing;2
6220;2;135;773;1;Roughing;2
6220;2;135;1346;31;Roughing;2
6220;3;119;88;1;Tripping;2
6220;3;446;1064;31;Roughing;2
6220;3;446;164;1;Elbowing;2
6220;3;1187;1185;1;Slashing;2
6222;1;352;996;22;High Sticking;2
6222;1;482;240;17;Slashing;2
6222;1;625;1038;22;Fighting;5
6222;1;625;1955;17;Fighting;5
6222;1;625;1955;17;Misconduct;10
6222;1;778;1395;22;High Sticking;2
6222;1;778;1921;17;Slashing;2
6222;2;101;857;22;High Sticking;2
6222;2;170;1074;17;High Sticking;2
6222;2;276;223;22;Slashing;2
6222;2;340;792;17;Hooking;2
6222;2;490;223;22;Slashing;2
6222;2;582;667;22;High Sticking;2
6222;2;582;1042;17;Cross-Checking;2
6222;3;416;41;22;Holding;2
6224;1;976;928;6;Hooking;2
6224;1;976;1895;16;Roughing;2
6224;3;228;139;16;Holding;2
6224;3;961;867;16;Unsportsmanlike Conduct;2
6226;1;14;850;19;Interference;2
6226;1;198;1352;19;Cross-Checking;2
6226;2;211;204;19;Interference;2
6226;2;398;2;29;Interference;2
6226;2;765;1158;19;Tripping;2
6226;2;904;1708;29;High Sticking;2
6226;OT1;17;1182;19;Hooking;2
6228;1;136;1401;26;Unsportsmanlike Conduct;2
6228;1;617;1815;7;Slashing;2
6228;1;692;1860;7;Tripping;2
6228;1;728;1879;26;Hooking;2
6228;1;995;1280;26;Cross-Checking;2
6228;1;995;1577;7;High Sticking;2
6228;2;69;1043;26;High Sticking;2
6228;3;256;1400;7;Tripping;2
6228;3;396;1280;26;Tripping;2
6228;3;856;241;26;Tripping;2
6230;1;940;670;20;Hooking;2
6230;1;981;957;20;Tripping;2
6230;2;192;2058;4;High Sticking;2
6230;2;357;1303;20;Cross-Checking;2
6230;3;513;1000;4;Tripping;2
6230;3;846;1075;20;Boarding Major;5
6230;3;846;1175;4;Slashing;2
6230;3;1114;141;4;Tripping;2
6232;1;347;600;8;Roughing;2
6232;1;351;203;12;Fighting;5
6232;1;351;761;8;Fighting;5
6232;2;167;843;12;Fighting;5
6232;2;167;843;12;Misconduct;10
6232;2;167;747;8;Fighting;5
6232;2;857;203;12;Roughing;2
6232;2;857;117;8;Roughing;2
6232;3;268;1140;8;High Sticking;2
6234;1;149;871;15;Tripping;2
6234;1;353;1660;15;Slashing;2
6234;1;566;258;27;High Sticking;2
6234;2;891;478;27;Hooking;2
6234;3;85;2075;27;Holding;2
6234;3;608;1816;27;High Sticking;2
6236;1;877;218;25;Tripping;2
6236;1;913;1317;11;Hooking;2
6236;2;253;278;11;High Sticking;2
6236;2;253;1378;25;Slashing;2
6236;OT1;13;1317;11;Holding;2
6238;1;175;531;8;Slashing;2
6238;3;120;1197;8;Slashing;2
6240;2;831;1455;4;Slashing;2
6240;2;831;430;1;High Sticking;2
6240;2;1093;2109;1;Boarding Major;5
6242;1;285;135;27;Unsportsmanlike Conduct;2
6242;1;518;1964;17;Tripping;2
6242;1;518;1128;27;Slashing;2
6242;1;827;792;17;Slashing;2
6242;1;1101;1;27;Tripping;2
6242;3;645;338;17;High Sticking;2
6242;3;701;562;27;Hooking;2
6242;3;816;236;17;Slashing;2
6244;2;24;1563;18;Slashing;2
6244;2;30;742;31;Boarding Major;5
6244;2;141;1246;31;Slashing;2
6244;2;1003;1563;18;Tripping;2
6244;2;1036;57;31;Tripping;2
6244;2;1036;592;18;High Sticking;2
6244;3;487;2049;31;Bench;0
6246;1;242;979;11;Hooking;2
6246;2;35;928;6;Interference;2
6246;2;445;1668;6;Slashing;2
6246;3;105;971;11;Hooking;2
6246;3;1164;25;6;Hooking;2
6248;1;422;221;26;Hooking;2
6248;1;1126;1566;3;Hooking;2
6248;2;30;241;26;Bench;0
6248;2;226;54;26;Hooking;2
6250;1;695;63;10;Cross-Checking;2
6250;1;958;287;25;Unsportsmanlike Conduct;2
6250;1;1032;1819;10;Roughing;2
6250;1;1066;1512;10;Unsportsmanlike Conduct;2
6250;2;512;907;10;Tripping;2
6252;1;285;41;22;Bench;0
6252;1;754;443;19;High Sticking;2
6252;1;1078;443;19;Tripping;2
6252;1;1149;1395;22;Hooking;2
6252;1;1155;41;22;Tripping;2
6252;2;61;205;19;Unsportsmanlike Conduct;2
6252;2;909;667;22;Tripping;2
6254;2;522;1642;7;Slashing;2
6254;2;673;203;12;Tripping;2
6254;2;777;1054;7;Slashing;2
6254;2;1132;1309;12;Slashing;2
6254;3;160;357;12;Unsportsmanlike Conduct;2
6254;3;278;1815;7;Slashing;2
6254;3;278;753;12;Slashing;2
6254;3;735;843;12;Slashing;2
6256;2;167;53;20;High Sticking;2
6256;2;519;1029;21;Hooking;2
6256;2;543;286;20;Holding;2
6256;2;770;1504;21;Tripping;2
6256;2;1196;112;20;Fighting;5
6256;2;1196;709;21;Fighting;5
6258;1;266;133;16;Slashing;2
6258;3;139;1699;0;Holding;2
6258;3;824;566;16;Tripping;2
6260;1;43;1562;9;Unsportsmanlike Conduct;2
6260;1;606;809;29;High Sticking;2
6260;2;956;10;9;Hooking;2
6260;3;416;508;29;Roughing;2
6260;3;416;369;9;Roughing;2
6260;3;808;1420;9;Holding;2
6262;1;825;205;19;Tripping;2
6262;1;1184;1024;6;Interference;2
6262;3;330;1352;19;Holding;2
6264;1;421;1128;27;Tripping;2
6264;1;657;1154;27;Cross-Checking;2
6264;1;1150;1326;27;Roughing;2
6264;1;1150;1042;17;Roughing;2
6264;2;185;258;27;Roughing;2
6264;2;185;1051;17;Roughing;2
6264;2;225;240;17;Unsportsmanlike Conduct;2
6264;2;515;1051;17;Holding;2
6264;2;964;1042;17;High Sticking;2
6264;2;1037;886;27;Tripping;2
6264;3;15;1966;27;Roughing;2
6264;3;15;338;17;Roughing;2
6264;3;126;240;17;Tripping;2
6264;3;300;1816;27;Slashing;2
6264;3;687;840;27;Roughing;2
6264;3;687;988;17;Roughing;2
6266;1;221;1127;21;Slashing;2
6266;1;760;1029;21;Slashing;2
6266;1;760;427;22;Cross-Checking;2
6266;2;424;1038;22;High Sticking;2
6266;3;1197;41;22;Tripping;2
6268;1;381;1782;26;Tripping;2
6268;1;450;221;26;Hooking;2
6268;2;70;140;26;High Sticking;2
6268;2;92;23;7;Tripping;2
6268;2;953;119;7;Slashing;2
6268;2;1139;1753;7;Tripping;2
6268;3;487;1775;7;Holding;2
6268;3;1043;822;26;Roughing;2
6268;3;1043;754;7;Roughing;2
6270;1;25;912;25;Slashing;2
6270;1;774;949;15;Holding;2
6270;2;629;648;15;Tripping;2
6270;2;1022;1293;15;Tripping;2
6270;2;1194;1356;25;Slashing;2
6270;3;656;1308;25;High Sticking;2
6270;3;709;910;15;High Sticking;2
6270;3;945;1588;15;Slashing;2
6270;3;945;287;25;Slashing;2
6272;1;583;413;3;Interference;2
6272;1;803;163;11;Holding;2
6272;1;1072;654;11;Tripping;2
6272;3;231;654;11;Slashing;2
6272;3;231;1566;3;Slashing;2
6272;3;516;280;3;Holding;2
6272;3;867;1191;11;Roughing;2
6272;3;867;663;3;Roughing;2
6274;1;746;1108;4;Slashing;2
6274;2;139;358;4;Holding;2
6274;3;267;985;4;Roughing;2
6274;3;318;742;31;Slashing;2
6274;3;512;1476;31;Hooking;2
6276;1;421;1403;10;Bench;0
6276;1;747;85;9;High Sticking;2
6276;1;747;1130;10;Slashing;2
6276;2;358;611;10;Interference;2
6276;2;854;573;9;Slashing;2
6276;3;421;123;10;Cross-Checking;2
6276;3;709;123;10;Holding;2
6278;1;771;716;16;Holding;2
6278;1;771;1355;18;Slashing;2
6278;1;1046;7;18;Slashing;2
6278;1;1064;94;16;Cross-Checking;2
6278;2;44;953;16;Tripping;2
6278;2;74;12;18;Slashing;2
6278;2;916;290;16;Bench;0
6278;3;676;366;18;High Sticking;2
6278;3;1200;12;18;Hooking;2
6280;1;510;816;29;Interference;2
6280;1;1077;445;29;Roughing;2
6280;1;1077;761;8;Slashing;2
6280;3;478;1210;29;Roughing;2
6280;3;478;531;8;Roughing;2
6280;3;649;1813;29;Fighting;5
6280;3;649;761;8;Fighting;5
6280;3;649;761;8;Misconduct;10
6280;3;980;816;29;Slashing;2
6282;1;643;672;0;Holding;2
6282;2;243;174;20;Hooking;2
6282;2;843;109;0;Tripping;2
6282;2;949;1990;20;Holding;2
6284;2;179;1433;1;Hooking;2
6284;2;693;1806;12;Cross-Checking;2
6284;3;486;873;1;Interference;2
6284;3;1035;203;12;Fighting;5
6284;3;1035;2059;1;Fighting;5
6286;1;29;291;6;Tripping;2
6286;2;722;996;22;Tripping;2
6286;3;169;528;22;Tripping;2
6286;3;561;1141;6;Holding The Stick;2
6288;1;214;1971;3;Cross-Checking;2
6288;1;1160;822;26;Hooking;2
6288;2;85;243;3;Hooking;2
6288;2;154;924;26;Hooking;2
6288;2;293;924;26;Interference;2
6290;1;152;1583;16;Hooking;2
6290;1;532;1232;16;Holding;2
6290;1;701;566;16;Interference;2
6290;1;793;152;12;Bench;0
6290;2;655;357;12;Slashing;2
6290;2;746;867;16;Holding;2
6290;2;772;233;12;Holding;2
6290;3;644;403;16;High Sticking;2
6290;3;960;1262;12;Tripping;2
6292;1;317;1076;25;Tripping;2
6292;2;14;613;18;Tripping;2
6292;2;1082;1076;25;Slashing;2
6292;2;1197;685;18;Holding;2
6292;3;437;373;18;Tripping;2
6294;1;16;1055;11;Interference;2
6294;2;79;627;10;High Sticking;2
6294;2;871;1598;10;Hooking;2
6294;2;871;586;11;Cross-Checking;2
6294;3;379;1055;11;Hooking;2
6294;3;582;1514;11;High Sticking;2
6296;1;197;874;8;Slashing;2
6296;2;16;462;8;Hooking;2
6296;2;141;788;27;Holding;2
6296;2;961;1962;8;Tripping;2
6296;3;160;145;8;Hooking;2
6296;3;466;1197;8;Holding;2
6296;3;508;258;27;Tripping;2
6296;3;871;183;27;Bench;0
6296;3;1122;462;8;Hooking;2
6298;1;241;514;0;Cross-Checking;2
6298;1;1090;1961;0;High Sticking;2
6298;3;412;1658;31;Hooking;2
6298;3;565;1377;0;Slashing;2
6298;3;1030;1246;31;Slashing;2
6300;1;433;430;1;Unsportsmanlike Conduct;2
6300;1;1049;1301;1;Tripping;2
6300;3;446;964;29;Holding;2
6302;1;363;949;15;Cross-Checking;2
6302;1;363;758;9;Roughing;2
6302;1;830;864;9;Hooking;2
6302;2;118;1513;15;Slashing;2
6302;2;369;255;9;Tripping;2
6302;3;91;949;15;Hooking;2
6304;1;626;1343;7;Slashing;2
6304;2;1105;882;19;Tripping;2
6304;3;861;1400;7;Tripping;2
6306;1;661;495;20;Tripping;2
6306;2;136;974;20;High Sticking;2
6308;1;110;727;4;Bench;0
6308;1;197;305;17;Slashing;2
6308;1;788;1042;17;Roughing;2
6308;1;788;5;4;Roughing;2
6308;2;195;541;4;Unsportsmanlike Conduct;2
6308;2;776;1093;4;Holding;2
6308;3;36;1037;17;Roughing;2
6308;3;36;946;4;Roughing;2
6310;1;28;306;0;Interference;2
6310;1;435;254;0;Bench;0
6310;3;480;836;15;Unsportsmanlike Conduct;2
6310;3;714;285;15;Tripping;2
6312;1;120;2037;27;Fighting;5
6312;1;120;2037;27;Misconduct;10
6312;1;120;1130;10;Fighting;5
6312;1;466;1;27;Tripping;2
6312;2;715;258;27;High Sticking;2
6312;2;715;627;10;Slashing;2
6312;3;98;1512;10;Slashing;2
6312;3;106;688;10;Interference;2
6312;3;221;2037;27;Tripping;2
6312;3;670;1003;27;Interference;2
6312;3;824;258;27;Fighting;5
6312;3;824;907;10;Fighting;5
6314;2;34;9;8;Tripping;2
6314;2;317;2019;1;Roughing;2
6314;2;317;948;8;Roughing;2
6314;2;623;1214;1;Tripping;2
6314;3;1084;440;1;Roughing;2
6314;3;1084;874;8;Roughing;2
6316;2;53;864;9;Slashing;2
6316;2;257;1365;9;Hooking;2
6316;2;457;691;9;Interference;2
6318;1;631;493;21;Tripping;2
6318;2;526;1194;21;Hooking;2
6318;2;845;341;18;Bench;0
6318;3;603;685;18;Slashing;2
6318;3;603;757;21;Slashing;2
6318;3;920;27;18;High Sticking;2
6320;1;738;46;22;Interference;2
6320;1;1051;1038;22;Holding;2
6320;2;136;277;25;Holding;2
6320;2;136;2034;22;Cross-Checking;2
6320;2;300;427;22;Hooking;2
6320;2;912;1076;25;Tripping;2
6320;3;154;427;22;Tripping;2
6320;3;277;912;25;Hooking;2
6320;3;455;379;22;Holding;2
6320;3;455;218;25;High Sticking;2
6322;1;257;1971;3;Hooking;2
6322;1;331;233;12;Hooking;2
6322;1;518;152;12;Hooking;2
6322;2;492;1584;12;Slashing;2
6322;2;957;234;12;Tripping;2
6322;2;981;651;3;Cross-Checking;2
6324;1;384;1813;29;Unsportsmanlike Conduct;2
6324;1;484;17;29;Interference;2
6324;3;58;508;29;Slashing;2
6324;3;990;248;31;Tripping;2
6326;2;676;928;6;High Sticking Double Minor;4
6326;2;932;792;17;Interference;2
6326;3;353;438;6;Interference;2
6326;3;558;941;6;Unsportsmanlike Conduct;2
6326;3;976;1024;6;Tripping;2
6326;3;1120;1668;6;Slashing;2
6328;1;564;1032;16;Slashing;2
6328;1;784;0;16;Unsportsmanlike Conduct;2
6328;2;1;425;20;Interference;2
6328;2;1;290;16;Slashing;2
6328;2;47;112;20;Interference;2
6328;2;513;71;16;Roughing;2
6328;2;513;174;20;Roughing;2
6328;2;571;1303;20;Bench;0
6328;3;101;1303;20;Slashing;2
6328;3;166;1032;16;Tripping;2
6328;3;186;953;16;Roughing;2
6328;3;186;174;20;Roughing;2
6328;3;704;294;16;Unsportsmanlike Conduct;2
6328;3;808;974;20;Bench;0
6330;1;1038;1191;11;Tripping;2
6330;1;1066;144;19;Slashing;2
6330;2;49;850;19;Roughing;2
6330;2;49;1191;11;Roughing;2
6330;2;138;806;19;Tripping;2
6330;2;1096;1055;11;Unsportsmanlike Conduct;2
6330;2;1199;144;19;Slashing;2
6330;3;237;443;19;High Sticking;2
6330;3;237;1514;11;Slashing;2
6330;3;491;443;19;Fighting;5
6330;3;491;914;11;Fighting;5
6332;1;945;786;26;Fighting;5
6332;1;945;656;4;Fighting;5
6332;2;973;786;26;Interference;2
6332;3;1092;214;26;Slashing;2
6332;3;1125;70;4;Interference;2
1312;1;148;2183;32;Interference;2
1312;1;256;2201;51;Holding;2
1312;1;256;2239;32;High Sticking;2
1312;2;7;2230;32;Tripping;2
1312;2;646;2432;51;Hooking;2
1312;2;790;701;51;Bench;0
1313;1;288;2424;40;Tripping;2
1313;2;871;700;40;High Sticking;2
1313;3;676;2384;40;Hooking;2
1313;3;687;1465;62;Hooking;2
1314;1;972;2265;44;Tripping;2
1314;2;339;2165;41;Holding;2
1314;2;943;1796;44;Boarding Major;5
1314;2;1029;1431;41;Unsportsmanlike Conduct;2
1314;3;225;578;41;Hooking;2
1314;3;1199;1414;44;Slashing;2
1315;1;154;2450;52;Hooking;2
1315;1;395;1357;35;Tripping;2
1315;2;132;1147;52;Hooking;2
1315;2;649;67;35;Embellishment;2
1315;2;931;2359;52;Hooking;2
1315;2;1051;1437;35;Holding;2
1315;3;709;779;52;Hooking;2
1315;3;817;333;35;Unsportsmanlike Conduct;2
1316;1;87;922;34;Holding;2
1316;1;161;2167;34;Interference;2
1316;2;83;1424;47;Holding;2
1316;2;543;602;34;Fighting;5
1316;2;543;602;34;Misconduct;10
1316;2;543;2415;47;Fighting;5
1316;2;570;2258;47;Tripping;2
1316;2;791;2456;34;Roughing;2
1316;2;791;1307;47;Slashing;2
1316;2;1101;400;34;High Sticking;2
1316;3;246;950;34;Hooking;2
1317;1;121;2140;43;Tripping;2
1317;1;181;2189;63;Slashing;2
1317;1;896;2045;43;Unsportsmanlike Conduct;2
1317;2;496;2343;63;Unsportsmanlike Conduct;2
1317;2;930;1585;43;Holding;2
1317;3;42;4011;63;Kneeing;2
1317;3;156;359;43;Tripping;2
1317;3;352;2189;63;Hooking;2
1317;3;904;1053;63;Cross-Checking;2
1318;2;53;2301;50;Interference;2
1318;2;261;1930;50;Holding;2
1318;2;485;1621;42;Holding;2
1318;2;1116;1485;42;Holding;2
1318;3;112;1543;42;Holding The Stick;2
1318;3;1146;1511;42;Hooking;2
1319;1;298;2203;57;High Sticking;2
1319;1;361;1402;36;Bench;0
1319;1;467;1974;57;Tripping;2
1319;1;588;1325;57;Holding;2
1319;3;475;1402;36;Slashing;2
1319;3;847;544;36;Slashing;2
1319;3;932;2280;57;Bench;0
1320;1;352;2210;37;Slashing;2
1320;1;809;348;37;Hooking;2
1320;1;1191;1118;37;Slashing;2
1320;2;7;377;55;Slashing;2
1320;2;636;1878;55;High Sticking;2
1320;2;636;2362;37;Slashing;2
1320;2;870;1579;55;Interference;2
1320;3;226;2260;37;Holding;2
1320;3;401;2217;37;Tripping;2
1320;3;865;2395;37;Slashing;2
1320;3;1151;1360;55;Hooking;2
1321;1;256;2355;51;Hooking;2
1321;2;1016;2381;35;Interference;2
1321;3;217;1357;35;Unsportsmanlike Conduct;2
1321;3;674;1649;35;Hooking;2
1322;1;438;1547;62;Unsportsmanlike Conduct;2
1322;1;935;2356;40;Interference;2
1322;1;972;2225;62;Hooking;2
1322;2;283;2072;62;Unsportsmanlike Conduct;2
1322;3;1152;2303;40;Holding;2
1323;1;1127;2445;59;Hooking;2
1323;3;32;679;58;High Sticking;2
1323;3;636;1122;58;Holding;2
1324;1;801;2256;41;Bench;0
1324;2;138;2265;44;Hooking;2
1324;2;821;1472;41;Hooking;2
1324;3;331;578;41;High Sticking;2
1324;3;331;1348;44;Cross-Checking;2
1324;3;1059;1796;44;Tripping;2
1325;1;334;1864;56;Hooking;2
1325;2;407;1366;56;Tripping;2
1325;2;624;1442;45;Hooking;2
1325;3;159;2372;45;Hooking;2
1325;3;1028;518;45;Cross-Checking;2
1326;1;767;1594;32;Tripping;2
1326;2;541;2277;32;Cross-Checking;2
1326;2;541;610;52;Slashing;2
1326;3;71;1826;52;Holding;2
1326;3;982;363;52;Interference;2
1326;OT1;161;2278;32;Fighting;5
1326;OT1;161;2278;32;Misconduct;10
1326;OT1;161;779;52;Fighting;5
1327;2;112;2351;48;Slashing;2
1327;2;123;1405;34;Hooking;2
1327;3;95;499;34;Hooking;2
1328;1;424;2240;38;Slashing;2
1328;2;30;444;42;Tripping;2
1328;2;1031;725;42;Interference;2
1328;3;557;2206;38;Tripping;2
1328;3;580;632;42;Tripping;2
1328;3;1081;632;42;Hooking;2
1329;1;393;789;46;Bench;0
1329;2;335;1924;33;Tripping;2
1329;2;597;435;46;Interference;2
1329;2;1059;1247;46;Hooking;2
1329;2;1099;2308;33;Slashing;2
1329;3;436;2184;33;Unsportsmanlike Conduct;2
1329;3;767;74;46;Tripping;2
1329;3;891;2378;33;Tripping;2
1330;1;259;2186;54;Hooking;2
1330;1;564;1614;47;Tripping;2
1330;1;681;1632;47;Tripping;2
1330;1;1026;1150;47;Holding;2
1330;2;822;1254;54;Hooking;2
1330;2;930;2286;54;Interference;2
1330;3;164;2175;54;Tripping;2
1330;3;480;1150;47;Hooking;2
1331;2;9;2404;53;Roughing;2
1331;2;9;2190;49;Roughing;2
1331;2;346;2420;49;Holding;2
1331;3;343;2270;53;Slashing;2
1332;1;974;1484;61;Slashing;2
1332;1;1140;2409;61;Cross-Checking;2
1332;2;5;1738;39;Slashing;2
1332;2;637;2213;39;Holding;2
1332;3;440;2195;61;Roughing;2
1333;1;71;1443;50;Slashing;2
1333;1;97;2162;60;Bench;0
1333;2;120;2159;60;Slashing;2
1333;2;120;1492;50;Slashing;2
1333;3;352;2163;60;High Sticking;2
1333;3;352;1550;50;High Sticking;2
1333;3;357;2047;50;Interference;2
1333;3;762;1138;60;Cross-Checking;2
1334;1;146;2186;54;Tripping;2
1334;2;187;377;55;Hooking;2
1334;2;459;1835;55;Tripping;2
1334;2;1199;1792;55;Roughing;2
1334;3;262;1602;55;Cross-Checking;2
1334;3;920;1100;54;Slashing;2
1335;1;61;646;59;Hooking;2
1335;1;533;2275;58;Tripping;2
1335;1;676;574;58;High Sticking;2
1335;1;800;728;58;Tripping;2
1335;2;365;1070;58;High Sticking;2
1335;2;846;2182;58;Tripping;2
1335;3;416;3976;58;Boarding Major;5
1335;3;588;4178;58;Holding;2
1336;1;433;1976;45;Slashing;2
1336;1;433;2067;56;High Sticking;2
1336;1;717;518;45;Hooking;2
1336;2;472;557;56;Holding;2
1336;2;472;2435;45;Roughing;2
1336;2;1058;311;45;Unsportsmanlike Conduct;2
1336;3;1116;2304;56;Hooking;2
1337;1;335;2434;46;Slashing;2
1337;1;716;2458;33;Holding The Stick;2
1337;1;787;4271;46;Tripping;2
1337;2;217;2378;33;Hooking;2
1337;2;384;852;46;Tripping;2
1337;2;705;2421;33;High Sticking;2
1337;2;892;2237;33;Tripping;2
1337;3;1043;2458;33;Hooking;2
1337;3;1186;814;46;Roughing;2
1338;1;42;1738;39;Hooking;2
1338;1;76;1647;61;Tripping;2
1338;2;600;2238;61;Hooking;2
1338;3;586;1738;39;Slashing;2
1338;3;839;1647;61;Hooking;2
1339;2;985;2169;48;Holding;2
1339;2;1104;1553;48;Cross-Checking;2
1339;3;772;1286;37;Hooking;2
1340;1;861;2267;57;Slashing;2
1340;2;519;1272;36;Tripping;2
1340;2;725;2400;57;Slashing;2
1340;3;294;577;36;Roughing;2
1340;3;294;740;57;Roughing;2
1340;3;655;1454;36;Slashing;2
1341;1;159;1347;48;Hooking;2
1341;2;172;2440;48;Roughing;2
1341;2;1065;2349;48;Unsportsmanlike Conduct;2
1342;1;383;885;36;Tripping;2
1342;1;909;1454;36;Cross-Checking;2
1342;3;385;1053;63;Interference;2
1343;1;606;2040;55;High Sticking;2
1343;2;603;1934;53;Bench;0
1343;2;616;1792;55;Slashing;2
1343;3;342;2040;55;Hooking;2
1344;1;345;2397;59;Unsportsmanlike Conduct;2
1344;1;646;1463;35;Cross-Checking;2
1344;1;1035;646;59;Roughing;2
1344;1;1052;67;35;Unsportsmanlike Conduct;2
