League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
1;2024-9-21;61;0;39;6;Regular Season;1;0;0;1332
1;2024-9-21;53;1;49;2;Regular Season;1;0;0;1331
1;2024-9-21;60;2;50;1;Regular Season;1;0;0;1333
1;2024-9-21;54;0;47;3;Regular Season;1;0;0;1330
1;2024-9-21;46;5;33;2;Regular Season;1;0;0;1329
1;2024-9-22;61;3;39;4;Regular Season;1;0;0;1338
1;2024-9-22;48;2;37;5;Regular Season;1;0;0;1339
1;2024-9-22;36;5;57;2;Regular Season;1;0;0;1340
1;2024-9-22;45;3;56;2;Regular Season;1;0;0;1336
1;2024-9-22;59;5;58;2;Regular Season;1;0;0;1335
1;2024-9-22;54;4;55;3;Regular Season;1;1;0;1334
1;2024-9-22;46;4;33;2;Regular Season;1;0;0;1337
1;2024-9-25;63;4;36;1;Regular Season;1;0;0;1342
1;2024-9-25;48;5;61;0;Regular Season;1;0;0;1341
1;2024-9-27;55;5;53;1;Regular Season;1;0;0;1343
1;2024-9-27;35;3;59;2;Regular Season;1;0;0;1344
1;2024-9-27;62;4;57;1;Regular Season;1;0;0;1349
1;2024-9-27;45;5;43;2;Regular Season;1;0;0;1350
1;2024-9-27;42;6;33;2;Regular Season;1;0;0;1353
1;2024-9-27;37;6;39;1;Regular Season;1;0;0;1351
1;2024-9-27;44;4;36;7;Regular Season;1;0;0;1352
1;2024-9-27;58;3;63;2;Regular Season;1;1;1;1345
1;2024-9-27;49;2;54;1;Regular Season;1;0;0;1348
1;2024-9-27;47;5;32;2;Regular Season;1;0;0;1346
1;2024-9-27;38;5;50;4;Regular Season;1;1;1;1347
1;2024-9-28;56;3;46;4;Regular Season;1;0;0;1358
1;2024-9-28;59;5;35;2;Regular Season;1;0;0;1357
1;2024-9-28;40;4;41;1;Regular Season;1;0;0;1356
1;2024-9-28;52;5;51;1;Regular Season;1;0;0;1355
1;2024-9-28;53;2;55;3;Regular Season;1;1;0;1354
1;2024-9-28;43;5;58;8;Regular Season;1;0;0;1359
1;2024-9-28;47;5;32;2;Regular Season;1;0;0;1360
1;2024-9-28;61;0;60;3;Regular Season;1;0;0;1367
1;2024-9-28;44;7;36;1;Regular Season;1;0;0;1366
1;2024-9-28;37;1;39;2;Regular Season;1;0;0;1364
1;2024-9-28;49;5;48;2;Regular Season;1;0;0;1365
1;2024-9-28;62;2;57;5;Regular Season;1;0;0;1363
1;2024-9-28;54;4;34;2;Regular Season;1;0;0;1361
1;2024-9-28;42;0;33;3;Regular Season;1;0;0;1368
1;2024-9-28;50;6;38;3;Regular Season;1;0;0;1362
1;2024-9-29;52;4;32;3;Regular Season;1;0;0;1372
1;2024-9-29;34;3;54;2;Regular Season;1;1;1;1373
1;2024-9-29;48;3;49;4;Regular Season;1;0;0;1374
1;2024-9-29;61;2;60;3;Regular Season;1;1;0;1375
1;2024-9-29;59;0;51;1;Regular Season;1;0;0;1369
1;2024-9-29;56;2;46;5;Regular Season;1;0;0;1371
1;2024-9-29;40;6;41;0;Regular Season;1;0;0;1370
1;2024-10-1;43;3;36;2;Regular Season;1;0;0;1376
1;2024-10-2;44;5;56;2;Regular Season;1;0;0;1377
1;2024-10-2;46;0;50;2;Regular Season;1;0;0;1379
1;2024-10-2;35;6;39;1;Regular Season;1;0;0;1378
1;2024-10-4;34;5;61;4;Regular Season;1;1;1;1387
1;2024-10-4;54;0;42;3;Regular Season;1;0;0;1388
1;2024-10-4;49;5;53;1;Regular Season;1;0;0;1389
1;2024-10-4;36;5;62;0;Regular Season;1;0;0;1390
1;2024-10-4;63;5;45;3;Regular Season;1;0;0;1391
1;2024-10-4;57;3;58;0;Regular Season;1;0;0;1386
1;2024-10-4;44;2;56;3;Regular Season;1;0;0;1385
1;2024-10-4;50;0;60;3;Regular Season;1;0;0;1393
1;2024-10-4;32;2;55;6;Regular Season;1;0;0;1380
1;2024-10-4;37;7;48;2;Regular Season;1;0;0;1392
1;2024-10-4;47;7;51;1;Regular Season;1;0;0;1381
1;2024-10-4;59;0;52;3;Regular Season;1;0;0;1383
1;2024-10-4;41;2;46;3;Regular Season;1;0;0;1384
1;2024-10-4;40;4;43;3;Regular Season;1;0;0;1382
1;2024-10-5;55;8;32;0;Regular Season;1;0;0;1394
1;2024-10-5;33;6;38;3;Regular Season;1;0;0;1401
1;2024-10-5;39;3;35;1;Regular Season;1;0;0;1400
1;2024-10-5;53;1;42;2;Regular Season;1;0;0;1403
1;2024-10-5;60;7;50;1;Regular Season;1;0;0;1405
1;2024-10-5;37;5;48;1;Regular Season;1;0;0;1404
1;2024-10-5;54;1;61;2;Regular Season;1;0;0;1402
1;2024-10-5;57;7;58;1;Regular Season;1;0;0;1399
1;2024-10-5;40;8;43;2;Regular Season;1;0;0;1396
1;2024-10-5;51;5;47;4;Regular Season;1;1;0;1395
1;2024-10-5;52;0;59;2;Regular Season;1;0;0;1397
1;2024-10-5;41;0;46;5;Regular Season;1;0;0;1398
1;2024-10-6;49;2;54;4;Regular Season;1;0;0;1408
1;2024-10-6;33;4;38;2;Regular Season;1;0;0;1407
1;2024-10-6;34;2;61;5;Regular Season;1;0;0;1406
1;2024-10-6;53;4;42;2;Regular Season;1;0;0;1409
1;2024-10-6;36;2;62;1;Regular Season;1;0;0;1410
1;2024-10-6;45;3;44;2;Regular Season;1;1;0;1411
1;2024-10-8;36;1;58;2;Regular Season;1;0;0;1413
1;2024-10-8;60;4;46;2;Regular Season;1;0;0;1414
1;2024-10-8;57;2;40;3;Regular Season;1;1;1;1412
1;2024-10-9;52;2;34;3;Regular Season;1;0;0;1419
1;2024-10-9;61;1;53;2;Regular Season;1;0;0;1420
1;2024-10-9;49;5;42;4;Regular Season;1;0;0;1421
1;2024-10-9;56;6;63;3;Regular Season;1;0;0;1418
1;2024-10-9;57;4;40;6;Regular Season;1;0;0;1417
1;2024-10-9;47;3;51;2;Regular Season;1;0;0;1416
1;2024-10-9;48;4;55;3;Regular Season;1;0;0;1415
1;2024-10-10;36;2;58;1;Regular Season;1;1;1;1422
1;2024-10-11;51;0;35;2;Regular Season;1;0;0;1423
1;2024-10-11;62;5;41;4;Regular Season;1;0;0;1424
1;2024-10-11;32;0;49;3;Regular Season;1;0;0;1425
1;2024-10-11;47;3;34;6;Regular Season;1;0;0;1426
1;2024-10-11;43;1;63;2;Regular Season;1;1;0;1430
1;2024-10-11;44;7;45;3;Regular Season;1;0;0;1429
1;2024-10-11;33;2;50;1;Regular Season;1;0;0;1431
1;2024-10-11;54;1;48;2;Regular Season;1;1;1;1428
1;2024-10-11;42;2;38;6;Regular Season;1;0;0;1427
1;2024-10-12;32;5;52;3;Regular Season;1;0;0;1438
1;2024-10-12;47;2;34;3;Regular Season;1;1;0;1439
1;2024-10-12;38;2;60;5;Regular Season;1;0;0;1440
1;2024-10-12;58;1;57;2;Regular Season;1;1;1;1437
1;2024-10-12;39;4;59;5;Regular Season;1;1;0;1434
1;2024-10-12;55;5;49;4;Regular Season;1;0;0;1432
1;2024-10-12;46;3;56;2;Regular Season;1;0;0;1436
1;2024-10-12;51;4;35;3;Regular Season;1;1;0;1433
1;2024-10-12;62;2;41;0;Regular Season;1;0;0;1435
1;2024-10-12;54;2;53;4;Regular Season;1;0;0;1441
1;2024-10-12;45;4;44;3;Regular Season;1;0;0;1442
1;2024-10-12;43;1;63;2;Regular Season;1;0;0;1443
1;2024-10-12;33;2;50;3;Regular Season;1;0;0;1444
1;2024-10-12;61;2;37;1;Regular Season;1;1;1;1445
1;2024-10-13;58;3;57;0;Regular Season;1;0;0;1447
1;2024-10-13;46;5;56;3;Regular Season;1;0;0;1446
1;2024-10-13;39;3;42;1;Regular Season;1;0;0;1448
1;2024-10-13;61;1;37;4;Regular Season;1;0;0;1449
1;2024-10-15;36;1;43;2;Regular Season;1;0;0;1451
1;2024-10-15;62;6;63;1;Regular Season;1;0;0;1450
1;2024-10-16;39;1;35;5;Regular Season;1;0;0;1454
1;2024-10-16;54;2;48;0;Regular Season;1;0;0;1455
1;2024-10-16;62;3;63;1;Regular Season;1;0;0;1456
1;2024-10-16;36;4;43;3;Regular Season;1;1;0;1458
1;2024-10-16;55;1;53;2;Regular Season;1;1;0;1452
1;2024-10-16;45;2;57;3;Regular Season;1;1;1;1457
1;2024-10-16;49;3;32;2;Regular Season;1;1;1;1453
1;2024-10-17;46;1;42;4;Regular Season;1;0;0;1459
1;2024-10-18;52;4;47;2;Regular Season;1;0;0;1466
1;2024-10-18;38;0;42;6;Regular Season;1;0;0;1464
1;2024-10-18;34;2;48;1;Regular Season;1;0;0;1463
1;2024-10-18;45;4;63;2;Regular Season;1;0;0;1465
1;2024-10-18;53;5;55;2;Regular Season;1;0;0;1460
1;2024-10-18;35;4;49;2;Regular Season;1;0;0;1462
1;2024-10-18;51;5;39;3;Regular Season;1;0;0;1461
1;2024-10-19;41;6;33;2;Regular Season;1;0;0;1471
1;2024-10-19;56;4;62;3;Regular Season;1;1;1;1472
1;2024-10-19;32;0;39;4;Regular Season;1;0;0;1473
1;2024-10-19;55;3;35;5;Regular Season;1;0;0;1467
1;2024-10-19;37;5;59;2;Regular Season;1;0;0;1470
1;2024-10-19;48;0;34;1;Regular Season;1;0;0;1474
1;2024-10-19;40;4;58;3;Regular Season;1;1;1;1469
1;2024-10-19;53;4;51;1;Regular Season;1;0;0;1468
1;2024-10-19;38;1;46;0;Regular Season;1;0;0;1475
1;2024-10-19;57;5;43;1;Regular Season;1;0;0;1479
1;2024-10-19;50;4;60;2;Regular Season;1;0;0;1477
1;2024-10-19;52;1;47;0;Regular Season;1;0;0;1478
1;2024-10-19;61;1;54;4;Regular Season;1;0;0;1476
1;2024-10-19;36;4;44;5;Regular Season;1;1;0;1480
1;2024-10-20;61;4;54;5;Regular Season;1;1;1;1486
1;2024-10-20;63;3;45;2;Regular Season;1;0;0;1487
1;2024-10-20;57;6;43;3;Regular Season;1;0;0;1489
1;2024-10-20;34;0;49;3;Regular Season;1;0;0;1485
1;2024-10-20;60;3;50;0;Regular Season;1;0;0;1488
1;2024-10-20;41;5;33;4;Regular Season;1;1;1;1483
1;2024-10-20;36;2;44;1;Regular Season;1;0;0;1490
1;2024-10-20;40;4;58;0;Regular Season;1;0;0;1481
1;2024-10-20;37;2;59;3;Regular Season;1;0;0;1482
1;2024-10-20;56;4;62;3;Regular Season;1;1;1;1484
1;2024-10-21;51;1;39;3;Regular Season;1;0;0;1491
1;2024-10-22;48;0;61;3;Regular Season;1;0;0;1492
1;2024-10-23;42;5;38;4;Regular Season;1;0;0;1499
1;2024-10-23;35;8;47;1;Regular Season;1;0;0;1498
1;2024-10-23;52;2;32;6;Regular Season;1;0;0;1497
1;2024-10-23;50;2;33;1;Regular Season;1;0;0;1500
1;2024-10-23;53;5;55;1;Regular Season;1;0;0;1493
1;2024-10-23;56;2;58;1;Regular Season;1;0;0;1496
1;2024-10-23;45;3;40;1;Regular Season;1;0;0;1494
1;2024-10-23;39;3;59;2;Regular Season;1;0;0;1495
1;2024-10-25;62;7;45;3;Regular Season;1;0;0;1507
1;2024-10-25;38;3;33;6;Regular Season;1;0;0;1505
1;2024-10-25;54;3;53;2;Regular Season;1;0;0;1506
1;2024-10-25;34;2;39;1;Regular Season;1;1;0;1504
1;2024-10-25;46;3;41;0;Regular Season;1;0;0;1502
1;2024-10-25;44;3;40;5;Regular Season;1;0;0;1501
1;2024-10-25;32;2;47;1;Regular Season;1;0;0;1503
1;2024-10-25;61;0;48;2;Regular Season;1;0;0;1508
1;2024-10-25;42;0;60;3;Regular Season;1;0;0;1510
1;2024-10-25;49;2;37;3;Regular Season;1;0;0;1511
1;2024-10-25;57;4;63;0;Regular Season;1;0;0;1509
1;2024-10-26;35;3;47;4;Regular Season;1;0;0;1519
1;2024-10-26;49;3;34;5;Regular Season;1;0;0;1520
1;2024-10-26;54;3;37;1;Regular Season;1;0;0;1521
1;2024-10-26;53;3;61;2;Regular Season;1;1;0;1522
1;2024-10-26;58;4;43;2;Regular Season;1;0;0;1518
1;2024-10-26;46;3;41;2;Regular Season;1;1;0;1516
1;2024-10-26;55;4;48;2;Regular Season;1;0;0;1512
1;2024-10-26;56;1;36;0;Regular Season;1;0;0;1517
1;2024-10-26;51;1;32;2;Regular Season;1;0;0;1513
1;2024-10-26;59;4;52;5;Regular Season;1;1;1;1515
1;2024-10-26;62;5;45;1;Regular Season;1;0;0;1523
1;2024-10-26;44;6;40;3;Regular Season;1;0;0;1514
1;2024-10-26;57;3;63;4;Regular Season;1;0;0;1524
1;2024-10-26;50;2;42;4;Regular Season;1;0;0;1525
1;2024-10-26;60;7;33;2;Regular Season;1;0;0;1526
1;2024-10-27;60;3;38;2;Regular Season;1;0;0;1530
1;2024-10-27;34;0;39;3;Regular Season;1;0;0;1529
1;2024-10-27;56;3;36;2;Regular Season;1;0;0;1528
1;2024-10-27;59;4;35;2;Regular Season;1;0;0;1527
1;2024-10-29;49;3;37;2;Regular Season;1;1;1;1533
1;2024-10-29;43;1;57;4;Regular Season;1;0;0;1532
1;2024-10-29;38;4;41;3;Regular Season;1;1;1;1531
1;2024-10-30;44;5;45;2;Regular Season;1;0;0;1538
1;2024-10-30;63;2;62;6;Regular Season;1;0;0;1537
1;2024-10-30;47;1;35;2;Regular Season;1;1;0;1536
1;2024-10-30;58;0;36;1;Regular Season;1;0;0;1535
1;2024-10-30;59;4;61;6;Regular Season;1;0;0;1534
1;2024-10-31;33;2;60;1;Regular Season;1;0;0;1539
1;2024-11-1;55;3;48;5;Regular Season;1;0;0;1540
1;2024-11-1;42;4;46;2;Regular Season;1;0;0;1547
1;2024-11-1;34;1;53;2;Regular Season;1;0;0;1546
1;2024-11-1;43;0;62;2;Regular Season;1;0;0;1549
1;2024-11-1;44;2;57;3;Regular Season;1;0;0;1551
1;2024-11-1;47;6;52;4;Regular Season;1;0;0;1550
1;2024-11-1;54;4;37;2;Regular Season;1;0;0;1548
1;2024-11-1;35;2;61;1;Regular Season;1;1;0;1545
1;2024-11-1;40;0;36;1;Regular Season;1;1;1;1542
1;2024-11-1;32;6;51;2;Regular Season;1;0;0;1541
1;2024-11-1;41;4;38;3;Regular Season;1;1;1;1543
1;2024-11-1;63;3;58;1;Regular Season;1;0;0;1544
1;2024-11-2;59;2;56;9;Regular Season;1;0;0;1554
1;2024-11-2;40;3;36;4;Regular Season;1;1;0;1553
1;2024-11-2;35;3;51;2;Regular Season;1;0;0;1552
1;2024-11-2;41;3;38;2;Regular Season;1;0;0;1555
1;2024-11-2;58;3;45;0;Regular Season;1;0;0;1556
1;2024-11-2;44;0;57;1;Regular Season;1;1;1;1563
1;2024-11-2;52;2;47;3;Regular Season;1;0;0;1562
1;2024-11-2;48;5;37;4;Regular Season;1;1;1;1561
1;2024-11-2;33;1;60;3;Regular Season;1;0;0;1564
1;2024-11-2;32;1;61;4;Regular Season;1;0;0;1557
1;2024-11-2;39;3;50;2;Regular Season;1;0;0;1560
1;2024-11-2;34;2;53;4;Regular Season;1;0;0;1558
1;2024-11-2;49;4;54;3;Regular Season;1;1;1;1559
1;2024-11-3;49;4;48;2;Regular Season;1;0;0;1569
1;2024-11-3;43;2;62;3;Regular Season;1;0;0;1567
1;2024-11-3;39;3;50;4;Regular Season;1;0;0;1568
1;2024-11-3;42;5;46;4;Regular Season;1;0;0;1566
1;2024-11-3;59;2;56;8;Regular Season;1;0;0;1565
1;2024-11-5;40;2;63;3;Regular Season;1;1;1;1570
1;2024-11-5;43;3;57;2;Regular Season;1;0;0;1571
1;2024-11-6;51;2;34;4;Regular Season;1;0;0;1572
1;2024-11-6;49;3;53;2;Regular Season;1;0;0;1576
1;2024-11-6;35;2;39;4;Regular Season;1;0;0;1575
1;2024-11-6;61;7;47;1;Regular Season;1;0;0;1577
1;2024-11-6;32;2;52;3;Regular Season;1;0;0;1574
1;2024-11-6;40;2;63;3;Regular Season;1;0;0;1573
1;2024-11-8;38;0;60;3;Regular Season;1;0;0;1584
1;2024-11-8;37;1;46;3;Regular Season;1;0;0;1585
1;2024-11-8;53;4;61;1;Regular Season;1;0;0;1586
1;2024-11-8;35;9;32;2;Regular Season;1;0;0;1583
1;2024-11-8;39;4;59;5;Regular Season;1;1;0;1580
1;2024-11-8;55;8;47;3;Regular Season;1;0;0;1578
1;2024-11-8;56;2;57;4;Regular Season;1;0;0;1582
1;2024-11-8;54;5;51;4;Regular Season;1;0;0;1579
1;2024-11-8;45;5;41;1;Regular Season;1;0;0;1581
1;2024-11-8;62;3;44;1;Regular Season;1;0;0;1587
1;2024-11-8;42;1;50;2;Regular Season;1;0;0;1588
1;2024-11-8;33;4;36;2;Regular Season;1;0;0;1589
1;2024-11-9;54;6;49;4;Regular Season;1;0;0;1598
1;2024-11-9;53;2;47;0;Regular Season;1;0;0;1599
1;2024-11-9;62;3;44;4;Regular Season;1;1;0;1600
1;2024-11-9;43;4;45;0;Regular Season;1;0;0;1601
1;2024-11-9;48;4;52;3;Regular Season;1;1;1;1602
1;2024-11-9;37;4;46;3;Regular Season;1;1;0;1597
1;2024-11-9;50;3;38;5;Regular Season;1;0;0;1596
1;2024-11-9;61;8;55;3;Regular Season;1;0;0;1590
1;2024-11-9;34;4;51;3;Regular Season;1;0;0;1591
1;2024-11-9;60;6;42;2;Regular Season;1;0;0;1603
1;2024-11-9;58;5;40;3;Regular Season;1;0;0;1592
1;2024-11-9;56;2;57;3;Regular Season;1;1;1;1594
1;2024-11-9;32;4;35;1;Regular Season;1;0;0;1595
1;2024-11-9;63;2;41;4;Regular Season;1;0;0;1593
1;2024-11-10;34;4;54;1;Regular Season;1;0;0;1604
1;2024-11-10;33;2;36;1;Regular Season;1;1;1;1608
1;2024-11-10;48;1;52;2;Regular Season;1;0;0;1607
1;2024-11-10;42;2;39;4;Regular Season;1;0;0;1606
1;2024-11-10;60;5;38;3;Regular Season;1;0;0;1605
1;2024-11-12;63;3;44;6;Regular Season;1;0;0;1611
1;2024-11-12;50;3;39;6;Regular Season;1;0;0;1610
1;2024-11-12;45;4;41;5;Regular Season;1;0;0;1609
1;2024-11-13;32;0;47;0;Regular Season;0;0;0;1615
1;2024-11-13;53;0;38;0;Regular Season;0;0;0;1616
1;2024-11-13;48;0;49;0;Regular Season;0;0;0;1617
1;2024-11-13;55;0;61;0;Regular Season;0;0;0;1612
1;2024-11-13;56;0;58;0;Regular Season;0;0;0;1614
1;2024-11-13;35;0;51;0;Regular Season;0;0;0;1613
1;2024-11-14;63;0;41;0;Regular Season;0;0;0;1618
1;2024-11-15;51;0;34;0;Regular Season;0;0;0;1619
1;2024-11-15;36;0;40;0;Regular Season;0;0;0;1620
1;2024-11-15;33;0;52;0;Regular Season;0;0;0;1627
1;2024-11-15;54;0;48;0;Regular Season;0;0;0;1626
1;2024-11-15;49;0;38;0;Regular Season;0;0;0;1625
1;2024-11-15;42;0;60;0;Regular Season;0;0;0;1628
1;2024-11-15;47;0;59;0;Regular Season;0;0;0;1621
1;2024-11-15;37;0;35;0;Regular Season;0;0;0;1624
1;2024-11-15;58;0;43;0;Regular Season;0;0;0;1622
1;2024-11-15;39;0;32;0;Regular Season;0;0;0;1623
1;2024-11-16;39;0;32;0;Regular Season;0;0;0;1635
1;2024-11-16;56;0;63;0;Regular Season;0;0;0;1633
1;2024-11-16;58;0;45;0;Regular Season;0;0;0;1634
1;2024-11-16;44;0;41;0;Regular Season;0;0;0;1632
1;2024-11-16;36;0;40;0;Regular Season;0;0;0;1630
1;2024-11-16;49;0;55;0;Regular Season;0;0;0;1629
1;2024-11-16;47;0;59;0;Regular Season;0;0;0;1631
1;2024-11-16;37;0;35;0;Regular Season;0;0;0;1636
1;2024-11-16;60;0;42;0;Regular Season;0;0;0;1643
1;2024-11-16;57;0;62;0;Regular Season;0;0;0;1641
1;2024-11-16;53;0;61;0;Regular Season;0;0;0;1640
1;2024-11-16;33;0;52;0;Regular Season;0;0;0;1642
1;2024-11-16;34;0;48;0;Regular Season;0;0;0;1637
1;2024-11-16;46;0;50;0;Regular Season;0;0;0;1639
1;2024-11-16;54;0;38;0;Regular Season;0;0;0;1638
1;2024-11-17;61;0;53;0;Regular Season;0;0;0;1648
1;2024-11-17;57;0;62;0;Regular Season;0;0;0;1649
1;2024-11-17;45;0;43;0;Regular Season;0;0;0;1650
1;2024-11-17;34;0;55;0;Regular Season;0;0;0;1644
1;2024-11-17;46;0;50;0;Regular Season;0;0;0;1647
1;2024-11-17;60;0;42;0;Regular Season;0;0;0;1651
1;2024-11-17;56;0;63;0;Regular Season;0;0;0;1646
1;2024-11-17;44;0;41;0;Regular Season;0;0;0;1645
1;2024-11-19;59;0;53;0;Regular Season;0;0;0;1652
1;2024-11-19;36;0;33;0;Regular Season;0;0;0;1653
1;2024-11-20;48;0;34;0;Regular Season;0;0;0;1658
1;2024-11-20;46;0;38;0;Regular Season;0;0;0;1659
1;2024-11-20;49;0;61;0;Regular Season;0;0;0;1661
1;2024-11-20;36;0;33;0;Regular Season;0;0;0;1660
1;2024-11-20;55;0;37;0;Regular Season;0;0;0;1654
1;2024-11-20;47;0;35;0;Regular Season;0;0;0;1657
1;2024-11-20;58;0;44;0;Regular Season;0;0;0;1655
1;2024-11-20;52;0;32;0;Regular Season;0;0;0;1656
1;2024-11-21;39;0;53;0;Regular Season;0;0;0;1663
1;2024-11-21;63;0;56;0;Regular Season;0;0;0;1662
1;2024-11-22;41;0;60;0;Regular Season;0;0;0;1666
1;2024-11-22;55;0;37;0;Regular Season;0;0;0;1664
1;2024-11-22;32;0;61;0;Regular Season;0;0;0;1667
1;2024-11-22;40;0;44;0;Regular Season;0;0;0;1665
1;2024-11-22;52;0;35;0;Regular Season;0;0;0;1668
1;2024-11-22;50;0;46;0;Regular Season;0;0;0;1670
1;2024-11-22;62;0;42;0;Regular Season;0;0;0;1671
1;2024-11-22;34;0;48;0;Regular Season;0;0;0;1669
1;2024-11-23;38;0;46;0;Regular Season;0;0;0;1679
1;2024-11-23;39;0;53;0;Regular Season;0;0;0;1680
1;2024-11-23;62;0;42;0;Regular Season;0;0;0;1681
1;2024-11-23;63;0;36;0;Regular Season;0;0;0;1682
1;2024-11-23;52;0;35;0;Regular Season;0;0;0;1678
1;2024-11-23;41;0;60;0;Regular Season;0;0;0;1676
1;2024-11-23;55;0;54;0;Regular Season;0;0;0;1672
1;2024-11-23;58;0;56;0;Regular Season;0;0;0;1677
1;2024-11-23;32;0;51;0;Regular Season;0;0;0;1673
1;2024-11-23;59;0;43;0;Regular Season;0;0;0;1675
1;2024-11-23;49;0;47;0;Regular Season;0;0;0;1683
1;2024-11-23;40;0;44;0;Regular Season;0;0;0;1674
1;2024-11-23;57;0;33;0;Regular Season;0;0;0;1684
1;2024-11-23;61;0;37;0;Regular Season;0;0;0;1685
1;2024-11-24;38;0;50;0;Regular Season;0;0;0;1689
1;2024-11-24;48;0;47;0;Regular Season;0;0;0;1690
1;2024-11-24;63;0;36;0;Regular Season;0;0;0;1691
1;2024-11-24;57;0;33;0;Regular Season;0;0;0;1692
1;2024-11-24;59;0;43;0;Regular Season;0;0;0;1686
1;2024-11-24;34;0;49;0;Regular Season;0;0;0;1688
1;2024-11-24;45;0;56;0;Regular Season;0;0;0;1687
1;2024-11-25;40;0;58;0;Regular Season;0;0;0;1693
1;2024-11-26;46;0;38;0;Regular Season;0;0;0;1695
1;2024-11-26;37;0;54;0;Regular Season;0;0;0;1696
1;2024-11-26;41;0;42;0;Regular Season;0;0;0;1694
1;2024-11-27;40;0;58;0;Regular Season;0;0;0;1699
1;2024-11-27;39;0;51;0;Regular Season;0;0;0;1698
1;2024-11-27;55;0;59;0;Regular Season;0;0;0;1697
1;2024-11-27;41;0;42;0;Regular Season;0;0;0;1700
1;2024-11-27;60;0;50;0;Regular Season;0;0;0;1706
1;2024-11-27;45;0;36;0;Regular Season;0;0;0;1705
1;2024-11-27;43;0;44;0;Regular Season;0;0;0;1707
1;2024-11-27;37;0;54;0;Regular Season;0;0;0;1704
1;2024-11-27;35;0;32;0;Regular Season;0;0;0;1702
1;2024-11-27;63;0;56;0;Regular Season;0;0;0;1701
1;2024-11-27;53;0;34;0;Regular Season;0;0;0;1703
1;2024-11-28;39;0;51;0;Regular Season;0;0;0;1708
1;2024-11-29;49;0;34;0;Regular Season;0;0;0;1714
1;2024-11-29;35;0;32;0;Regular Season;0;0;0;1713
1;2024-11-29;33;0;38;0;Regular Season;0;0;0;1715
1;2024-11-29;62;0;58;0;Regular Season;0;0;0;1712
1;2024-11-29;53;0;59;0;Regular Season;0;0;0;1710
1;2024-11-29;57;0;40;0;Regular Season;0;0;0;1709
1;2024-11-29;43;0;56;0;Regular Season;0;0;0;1711
1;2024-11-29;46;0;60;0;Regular Season;0;0;0;1716
1;2024-11-29;47;0;52;0;Regular Season;0;0;0;1719
1;2024-11-29;36;0;44;0;Regular Season;0;0;0;1720
1;2024-11-29;42;0;50;0;Regular Season;0;0;0;1718
1;2024-11-29;63;0;45;0;Regular Season;0;0;0;1717
1;2024-11-30;34;0;49;0;Regular Season;0;0;0;1727
1;2024-11-30;60;0;46;0;Regular Season;0;0;0;1728
1;2024-11-30;45;0;63;0;Regular Season;0;0;0;1730
1;2024-11-30;62;0;58;0;Regular Season;0;0;0;1726
1;2024-11-30;52;0;54;0;Regular Season;0;0;0;1729
1;2024-11-30;50;0;41;0;Regular Season;0;0;0;1724
1;2024-11-30;55;0;53;0;Regular Season;0;0;0;1721
1;2024-11-30;56;0;43;0;Regular Season;0;0;0;1725
1;2024-11-30;57;0;40;0;Regular Season;0;0;0;1722
1;2024-11-30;37;0;48;0;Regular Season;0;0;0;1731
1;2024-11-30;61;0;59;0;Regular Season;0;0;0;1723
1;2024-12-1;61;0;55;0;Regular Season;0;0;0;1732
1;2024-12-1;36;0;44;0;Regular Season;0;0;0;1738
1;2024-12-1;33;0;38;0;Regular Season;0;0;0;1735
1;2024-12-1;47;0;54;0;Regular Season;0;0;0;1736
1;2024-12-1;37;0;48;0;Regular Season;0;0;0;1737
1;2024-12-1;39;0;35;0;Regular Season;0;0;0;1734
1;2024-12-1;42;0;41;0;Regular Season;0;0;0;1733
1;2024-12-5;59;0;52;0;Regular Season;0;0;0;1739
1;2024-12-6;48;0;34;0;Regular Season;0;0;0;1744
1;2024-12-6;54;0;49;0;Regular Season;0;0;0;1746
1;2024-12-6;47;0;32;0;Regular Season;0;0;0;1743
1;2024-12-6;38;0;46;0;Regular Season;0;0;0;1745
1;2024-12-6;55;0;53;0;Regular Season;0;0;0;1740
1;2024-12-6;58;0;45;0;Regular Season;0;0;0;1742
1;2024-12-6;50;0;60;0;Regular Season;0;0;0;1748
1;2024-12-6;35;0;51;0;Regular Season;0;0;0;1741
1;2024-12-6;43;0;63;0;Regular Season;0;0;0;1747
1;2024-12-7;61;0;55;0;Regular Season;0;0;0;1749
1;2024-12-7;54;0;48;0;Regular Season;0;0;0;1758
1;2024-12-7;49;0;34;0;Regular Season;0;0;0;1756
1;2024-12-7;53;0;37;0;Regular Season;0;0;0;1759
1;2024-12-7;39;0;42;0;Regular Season;0;0;0;1761
1;2024-12-7;60;0;50;0;Regular Season;0;0;0;1762
1;2024-12-7;63;0;45;0;Regular Season;0;0;0;1760
1;2024-12-7;46;0;38;0;Regular Season;0;0;0;1757
1;2024-12-7;51;0;35;0;Regular Season;0;0;0;1750
1;2024-12-7;52;0;59;0;Regular Season;0;0;0;1752
1;2024-12-7;40;0;62;0;Regular Season;0;0;0;1751
1;2024-12-7;44;0;56;0;Regular Season;0;0;0;1753
1;2024-12-7;47;0;32;0;Regular Season;0;0;0;1755
1;2024-12-7;58;0;43;0;Regular Season;0;0;0;1754
1;2024-12-8;40;0;62;0;Regular Season;0;0;0;1763
1;2024-12-8;33;0;41;0;Regular Season;0;0;0;1764
