Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
5441;1;226;147;1042;988;17;ES;2
5441;1;341;1074;1051;236;17;ES;3
5441;2;149;19;433;457;17;ES;2
5441;2;293;1255;1074;240;17;ES;2
5441;2;466;19;305;1042;17;ES;3
5441;2;931;240;1042;792;17;ES;1
5441;2;1045;147;1074;792;17;ES;4
5441;3;195;1566;810;280;3;ES;3
5538;2;811;531;744;462;8;ES;2
5538;2;1044;1049;54;1587;26;ES;3
5538;3;1198;752;217;1280;26;ES;3
6122;1;376;1024;707;859;6;PP;3
6122;1;596;811;705;809;29;ES;4
6122;2;649;156;1157;;29;ES;4
6122;2;800;156;445;397;29;ES;4
6122;2;1071;597;707;452;6;ES;1
6122;3;426;452;597;438;6;ES;2
6122;3;519;928;1078;438;6;ES;2
6122;3;928;928;604;666;6;ES;2
6122;3;1062;25;941;859;6;ES;2
6122;3;1079;707;597;291;6;ES;2
5392;2;494;56;1025;341;18;PP;2
5392;2;864;216;613;1025;18;ES;3
5392;3;208;373;633;1320;18;ES;3
5392;3;623;216;613;1025;18;ES;3
5331;1;243;940;150;1224;19;SH;1
5331;1;1036;886;1;1154;27;ES;4
5331;3;284;134;;;19;PP;2
5331;3;309;788;1154;1136;27;ES;3
5985;1;94;742;1448;1064;31;ES;3
5985;1;846;1658;1346;812;31;ES;2
5985;1;1092;278;654;355;11;ES;3
5985;2;321;628;;;11;ES;4
5985;2;403;1047;654;1183;11;ES;4
5985;2;552;163;914;1055;11;ES;3
5985;2;1121;1059;586;971;11;ES;3
5985;3;256;1064;86;1081;31;ES;3
5985;3;1174;1191;355;878;11;ES, ENG;2
5361;1;239;1196;317;109;0;ES;3
5361;1;307;314;528;223;22;ES;3
5361;1;540;1377;253;1062;0;ES;2
5361;1;791;306;271;98;0;ES;3
5361;2;557;306;1062;98;0;ES;4
5361;3;105;98;253;254;0;ES;1
5361;3;577;1377;254;98;0;ES;3
5409;1;162;1283;1175;985;4;ES;1
5409;1;302;1059;971;586;11;ES;3
5409;1;394;1317;115;1191;11;ES;3
5409;2;229;1093;141;;4;ES;4
5409;2;773;1317;1059;115;11;PP;1
5409;2;917;278;914;163;11;ES;3
5409;3;557;727;5;1283;4;ES;1
5409;3;721;1059;878;115;11;ES;3
5409;3;780;1092;656;881;4;ES;1
5409;3;1139;971;1059;878;11;ES;4
5797;1;767;119;1413;1343;7;ES;3
5797;1;893;23;875;1063;7;PP;1
5797;2;102;18;;;12;ES;4
5797;2;620;1860;1482;23;7;ES;3
5797;2;711;1584;234;345;12;ES;2
5797;2;776;152;345;1584;12;ES;3
5797;3;11;1262;233;18;12;ES;2
5797;3;317;1262;152;1309;12;PP;2
5797;3;957;233;152;1309;12;PP;3
5325;1;858;988;305;1050;17;ES;2
5325;2;36;1074;988;457;17;ES;2
5325;2;240;1042;147;338;17;ES;3
5325;2;323;19;1179;305;17;ES;2
5325;3;485;792;1042;338;17;ES;4
5325;3;721;19;1042;457;17;ES;2
5325;3;733;792;124;1179;17;ES;2
6157;1;696;94;832;139;16;ES;3
6157;2;302;285;661;1036;15;ES;3
6157;2;915;290;1296;1232;16;ES;4
6157;2;1191;285;848;910;15;ES;3
5350;1;191;611;1130;947;10;ES;3
5350;1;367;1326;342;1;27;ES;3
5350;1;1045;1326;1154;183;27;ES;3
5350;1;1140;605;840;258;27;PP;4
5350;2;325;1136;1312;183;27;ES;3
5350;3;273;611;627;1130;10;ES;2
5350;3;331;1136;1312;1128;27;ES;4
5961;1;885;977;297;888;1;ES;4
5961;1;927;873;61;;1;ES;4
5961;2;23;1019;430;1083;1;ES;3
5961;2;318;234;1584;1098;12;ES;2
5961;2;745;301;61;1083;1;ES;1
5961;2;1030;345;233;1584;12;ES;2
5961;3;662;357;89;1098;12;PP;1
5961;3;772;873;88;977;1;PP;3
5961;3;797;1163;249;297;1;ES;1
5537;1;250;949;910;836;15;ES;3
5537;1;760;419;285;848;15;ES;1
5537;1;816;1385;1660;1588;15;ES;3
5537;1;1096;949;661;1293;15;ES;2
5537;2;479;464;1069;1140;8;ES;1
5537;2;646;744;117;;8;ES;4
5537;2;858;1808;848;;15;PP;3
5537;2;1168;531;462;145;8;ES;2
5537;3;324;1588;419;1513;15;ES;3
5537;3;460;1568;794;874;8;ES;2
5537;3;848;1197;1375;503;8;ES;4
5537;3;919;285;836;910;15;ES;3
5537;3;1197;1036;419;;15;ES, ENG;1
5522;2;15;54;1587;140;26;ES;3
5522;2;313;1308;826;617;25;PP;3
5522;2;577;54;1049;217;26;ES;3
5522;3;1121;54;1049;1587;26;ES;3
5309;1;41;41;379;223;22;ES;2
5309;2;210;41;667;223;22;ES;1
5309;2;1163;427;41;857;22;PP;2
5309;3;410;870;938;46;22;ES;3
5309;3;594;857;996;1395;22;PP;2
5309;3;635;987;656;1108;4;ES;2
5309;3;1120;987;70;1175;4;PP;2
5369;1;551;1365;289;159;9;ES;1
5369;2;188;832;139;566;16;ES;3
5369;2;359;10;1365;758;9;PP;2
5369;2;910;883;1583;566;16;ES;2
5369;2;1012;371;118;226;9;ES;2
5387;1;187;299;1078;438;6;ES;3
5387;1;245;604;299;1311;6;ES;3
5387;1;898;506;742;1246;31;PP;1
5387;1;915;1695;57;;31;ES;3
5387;1;1129;1346;1658;1064;31;ES;3
5387;2;137;742;1695;506;31;ES;3
5387;2;495;604;299;1141;6;ES;2
5387;2;507;941;143;707;6;ES;4
5387;3;20;1064;1448;57;31;ES;3
5387;3;477;25;291;941;6;ES;4
5387;3;598;1078;928;;6;ES;4
5387;3;787;1246;248;742;31;ES;3
5387;3;852;506;742;1246;31;PP;1
5387;3;1024;928;143;1078;6;PP;3
5337;1;615;693;1971;280;3;ES;3
5337;2;9;1227;204;144;19;ES;2
5337;2;455;1227;204;443;19;ES;2
5337;2;947;1225;1468;443;19;ES;3
5337;3;541;144;1227;204;19;ES;2
5343;1;16;1075;730;974;20;ES;2
5343;2;10;341;828;1320;18;ES;3
5343;2;357;1025;594;56;18;ES;1
5343;2;1057;53;845;;20;ES;3
5343;3;673;366;594;27;18;ES;4
5401;1;797;254;98;1196;0;ES;3
5401;1;835;932;;;21;ES;2
5401;1;1135;1018;1498;1062;0;PP;3
5401;1;1200;1196;;;0;ES;4
5401;2;291;1300;493;1340;21;ES;2
5401;2;843;254;1377;1498;0;ES;4
5401;2;898;109;1062;317;0;ES;3
5401;3;703;1315;;;21;ES;4
5401;3;1181;514;1377;317;0;ES, ENG;2
6166;1;167;845;;;20;ES;4
6166;1;1154;1036;848;285;15;ES;2
6166;2;165;215;553;845;20;ES;3
6166;2;279;1460;848;;15;ES;4
6166;2;560;848;1036;285;15;ES;3
6166;2;796;949;661;848;15;PP;3
6166;2;807;957;1075;286;20;ES;3
6166;3;954;845;957;286;20;ES;3
6168;1;41;758;676;255;9;ES;3
6168;1;507;1237;1233;921;21;ES;4
6168;1;605;446;1340;932;21;SH;2
6168;1;941;1315;493;757;21;ES;3
6168;2;176;159;758;787;9;ES;1
6168;3;747;1233;1194;1095;21;ES;2
6168;3;886;1999;1233;;21;ES;2
6170;1;96;364;297;977;1;ES;2
6170;1;785;297;1083;;1;ES;2
6170;1;798;977;1214;440;1;ES;3
6170;2;793;297;977;364;1;ES;4
6170;3;222;440;2059;1163;1;ES;2
6170;3;460;873;1185;47;1;ES;3
6170;3;725;873;47;1214;1;ES;3
6170;3;738;977;364;301;1;ES;4
6172;1;464;438;666;597;6;ES;3
6172;1;530;240;;;17;ES;2
6172;1;909;25;941;291;6;ES;3
6172;1;1052;143;438;666;6;ES;1
6172;2;60;928;143;1078;6;PP;4
6172;2;173;1074;988;240;17;ES;3
6172;3;537;1042;1051;1255;17;ES;4
6172;3;812;25;941;943;6;ES;3
6172;3;1036;1074;433;240;17;ES;4
6172;3;1076;859;707;928;6;ES;2
6172;3;1128;1024;859;;6;ES, ENG;3
6174;1;252;1404;754;1685;7;ES;3
6174;1;924;1063;23;875;7;PP;3
6174;2;136;119;1482;1343;7;ES;3
6176;1;23;611;627;907;10;ES;2
6176;1;1019;613;448;27;18;ES;3
6176;2;203;529;244;63;10;ES;4
6176;2;426;627;529;123;10;ES;3
6176;2;459;63;907;947;10;PP;1
6178;1;317;786;;;26;ES;1
6178;1;1010;1167;1047;278;11;ES;3
6178;2;59;1059;115;355;11;ES;3
6178;2;150;1055;878;1059;11;ES;2
6178;2;182;1055;878;1059;11;ES;1
6178;2;198;241;1879;915;26;ES;1
6178;2;207;1059;115;1055;11;ES;3
6178;2;630;115;878;1059;11;ES;3
6180;1;12;872;1174;280;3;ES;2
6180;1;25;1174;872;1164;3;ES;2
6180;1;348;55;243;280;3;ES;3
6180;1;366;1566;288;243;3;ES;3
6180;3;419;682;55;663;3;ES;1
6180;3;663;889;872;288;3;ES;3
6182;1;157;1375;117;874;8;ES;3
6182;1;299;531;;;8;ES;2
6182;1;343;717;802;277;25;ES;4
6182;1;637;874;1375;117;8;ES;2
6182;2;316;894;1356;1308;25;PP;3
6182;2;460;912;295;998;25;ES;3
6182;2;795;277;218;593;25;ES;2
6182;2;959;1375;874;117;8;ES;2
6182;3;75;1069;1568;9;8;ES;2
6182;3;1199;1140;;;8;ES, ENG;3
6184;1;460;1448;1246;487;31;ES;4
6184;1;661;342;;;27;ES;4
6184;1;1081;1064;1695;742;31;ES;1
6184;2;227;342;638;96;27;ES;1
6184;2;416;540;812;248;31;ES;3
6184;2;818;135;886;1128;27;ES;4
6184;3;1008;258;605;96;27;ES;3
6186;2;190;70;;;4;PP;3
6186;2;973;855;0;294;16;ES;3
6186;3;56;867;832;94;16;ES;2
6186;3;153;71;1032;290;16;ES;3
6186;3;484;5;946;987;4;ES;2
6186;3;1197;832;566;867;16;ES, ENG;1
6188;2;227;253;306;98;0;ES;3
6188;2;1075;1703;;;22;ES;2
6188;2;1156;870;996;41;22;ES;3
6188;3;84;996;857;427;22;PP;2
6188;3;626;415;1018;98;0;ES;4
6188;3;1196;870;427;;22;SH, ENG;2
6190;1;136;2084;47;1817;1;ES;3
6190;1;632;977;2139;1019;1;ES;4
6190;1;751;873;88;773;1;ES;3
6190;1;1107;1606;769;873;1;ES;3
6190;2;106;225;752;1049;26;ES;2
6190;2;204;687;786;217;26;ES;2
6190;2;1128;873;2139;1817;1;ES;4
6190;3;362;88;1817;;1;ES;3
6190;3;380;88;1903;873;1;ES;3
6190;3;757;249;61;977;1;ES;3
6190;3;1113;1043;1587;920;26;ES;2
6192;1;315;1346;812;540;31;ES;3
6192;1;329;1346;487;812;31;ES;3
6192;2;226;971;1055;1503;11;ES;4
6192;2;236;1317;1055;1191;11;ES;4
6192;2;688;1514;1677;115;11;ES;2
6192;3;418;1081;1246;8;31;SH;2
6194;2;702;305;1051;147;17;ES;3
6194;2;820;988;1042;1050;17;ES;3
6194;3;857;381;1224;50;19;ES;3
6196;1;827;1860;1343;1685;7;ES;2
6196;1;868;295;1356;662;25;ES;2
6196;2;49;23;119;1642;7;ES;1
6196;2;161;1400;1063;23;7;PP;1
6196;2;462;765;1860;1343;7;ES;2
6196;3;911;1063;1400;1577;7;ES;2
6198;1;73;1237;446;1127;21;ES;2
6198;1;612;1237;757;709;21;ES;2
6198;1;645;1237;446;757;21;ES;2
6198;2;796;1340;318;1299;21;ES;2
6200;1;13;1093;141;1175;4;ES;3
6200;1;567;117;1197;1962;8;ES;4
6200;1;1062;881;358;541;4;ES;4
6200;2;95;70;;;4;ES;4
6200;2;598;1455;5;1283;4;ES;3
6200;3;397;987;141;70;4;PP;1
6202;1;999;693;872;889;3;ES;3
6202;2;24;1735;415;1171;0;ES;4
6202;2;179;413;766;55;3;ES;4
6202;2;594;415;1735;702;0;ES;2
6202;2;1054;1174;651;766;3;ES;3
6202;3;178;317;1961;;0;ES;4
6202;3;250;625;1624;1275;0;ES;2
6202;3;1196;1961;254;702;0;ES, ENG;1
6202;3;1198;663;693;682;3;ES;1
6202;3;1200;636;288;;3;ES;1
6202;OT1;93;1174;872;280;3;ES;4
6204;1;584;1586;373;;18;ES;2
6204;1;1196;1025;1909;592;18;SH;1
6204;2;1113;99;;;27;PP;4
6204;3;328;373;12;613;18;ES;2
6206;1;40;907;611;1512;10;ES;3
6206;1;1133;611;627;907;10;ES;3
6206;2;417;611;1512;1130;10;ES;3
6206;2;695;928;1759;143;6;PP;3
6206;2;771;1078;291;597;6;PP;1
6206;3;261;1819;907;611;10;PP;3
6206;3;1136;928;1024;1291;6;ES;3
6208;1;149;255;1420;758;9;PP;3
6208;2;83;1770;290;;16;ES;1
6208;3;717;289;10;369;9;ES;3
6208;3;1046;573;676;10;9;ES;3
6208;3;1172;691;371;118;9;ES, ENG;2
6210;1;552;816;811;705;29;ES;2
6210;1;786;302;684;156;29;ES;2
6210;1;921;661;848;285;15;PP;3
6210;2;33;724;910;1513;15;ES;3
6210;2;371;1813;811;705;29;ES;1
6210;2;692;684;302;1982;29;ES;4
6210;3;830;816;;;29;SH;2
6210;3;1082;816;1157;1982;29;ES;4
6212;1;14;730;1075;1852;20;ES;4
6212;1;26;414;1075;1852;20;ES;1
6212;1;342;957;425;827;20;ES;4
6212;1;523;730;1852;414;20;SH;3
6212;1;645;1309;;;12;ES;4
6212;2;132;1046;1262;1253;12;ES;3
6212;2;486;1046;1309;1584;12;PP;3
6214;1;135;371;226;118;9;ES;1
6214;2;424;1403;688;1170;10;ES;3
6214;2;693;907;1403;63;10;ES;2
6214;2;780;947;63;907;10;PP;4
6214;3;251;1562;758;;9;ES;2
6214;3;825;758;1420;85;9;PP;3
6214;3;1198;688;689;907;10;ES;2
6216;1;23;271;1062;306;0;ES;3
6216;1;363;254;1377;1725;0;PP;4
6216;1;663;288;55;1971;3;ES;3
6216;1;881;1275;271;306;0;PP;3
6216;1;937;306;98;271;0;PP;3
6216;2;17;651;693;280;3;ES;2
6216;2;47;889;;;3;ES;4
6216;2;360;1377;1171;1725;0;PP;3
6216;2;544;693;55;1971;3;PP;4
6216;2;729;254;1171;702;0;ES;3
6216;3;56;1174;413;243;3;ES;3
6218;1;69;1237;1233;1194;21;ES;3
6218;2;226;921;1315;2078;21;ES;1
6218;2;725;1237;1029;1340;21;ES;4
6218;3;85;373;56;613;18;PP;3
6218;3;278;1233;798;921;21;ES;4
6220;1;260;88;873;164;1;ES;4
6220;1;325;773;1214;977;1;ES;2
6220;1;1146;57;1246;;31;ES;3
6220;1;1200;88;164;1163;1;ES;4
6220;2;400;164;873;88;1;ES;2
6220;2;771;430;977;884;1;ES;2
6220;2;1198;1214;430;2059;1;ES;3
6220;2;1199;769;873;;1;ES;1
6220;3;21;977;1214;1827;1;ES;3
6220;3;143;742;1064;1695;31;PP;2
6220;3;192;873;164;1163;1;ES;2
6220;3;600;873;1185;773;1;ES;3
6220;3;626;2059;769;773;1;ES;4
6222;1;1140;19;792;1284;17;ES;2
6222;2;434;996;857;427;22;PP;3
6222;2;767;870;777;427;22;ES;2
6222;2;1176;1051;305;240;17;ES;1
6222;3;13;777;38;223;22;ES;3
6222;3;167;1074;1255;813;17;ES;3
6222;3;374;38;223;777;22;ES;2
6224;1;88;25;1668;438;6;ES;4
6224;1;151;1032;2107;0;16;ES;4
6224;1;261;438;859;1024;6;ES;4
6224;2;917;290;1583;1895;16;ES;3
6224;3;192;597;1291;707;6;ES;4
6224;3;715;25;597;859;6;ES;3
6224;3;981;25;291;143;6;PP;4
6226;1;146;684;964;705;29;ES;3
6226;1;212;156;964;684;29;PP;3
6226;1;617;161;940;1902;19;ES;1
6226;2;242;156;705;964;29;PP;3
6226;2;384;181;1158;1224;19;ES;2
6226;2;1167;705;156;964;29;ES;3
6226;3;282;181;204;443;19;ES;2
6226;3;778;850;204;1182;19;ES;3
6226;OT1;102;302;964;156;29;PP;4
6228;2;419;822;1587;1897;26;ES;4
6228;2;498;1049;1782;822;26;ES;3
6228;2;689;1400;23;1860;7;ES;4
6228;3;25;1413;1860;1685;7;ES;3
6228;3;275;786;1043;225;26;PP;2
6228;3;402;875;119;1815;7;PP;4
6228;3;760;786;225;637;26;ES;2
6228;3;936;875;23;;7;PP;3
6228;3;978;1482;1685;1642;7;ES;3
6230;1;811;1852;759;1905;20;ES;3
6230;1;1021;358;;;4;PP;4
6230;2;421;358;1283;946;4;PP;2
6230;2;681;1303;1852;759;20;ES;1
6230;2;941;1990;1900;655;20;ES;3
6230;3;49;901;1990;957;20;ES;3
6230;3;313;656;;;4;ES;2
6232;1;193;233;843;;12;ES;3
6232;1;514;1098;;;12;ES;4
6232;1;541;233;1605;345;12;ES;2
6232;1;938;1262;797;1046;12;ES;2
6232;2;1200;1098;152;233;12;ES;1
6232;3;378;233;1046;345;12;PP;3
6234;1;162;562;605;;27;PP;2
6234;1;194;2053;;;27;ES;3
6234;1;348;910;;;15;ES;2
6234;1;405;1312;605;;27;PP;2
6234;1;712;648;1036;910;15;ES;4
6234;2;611;848;1036;910;15;ES;3
6234;2;926;285;661;949;15;PP;3
6234;2;1193;661;419;949;15;ES;3
6234;3;695;285;661;848;15;PP;3
6236;1;390;623;1055;654;11;ES;3
6236;1;934;726;826;1308;25;ES;4
6236;1;1183;586;278;1055;11;ES;3
6236;2;518;1313;26;;25;ES;2
6236;3;79;617;1308;826;25;ES;3
6236;3;336;1650;163;;11;ES;3
6236;3;803;218;458;998;25;ES;2
6236;3;967;878;1167;1650;11;ES;3
6236;OT1;21;2054;826;;25;PP;3
6238;1;224;661;1513;910;15;PP;3
6238;1;507;661;1036;1808;15;ES;4
6238;1;940;874;600;503;8;ES;4
6238;1;1018;462;9;1375;8;ES;3
6238;2;431;949;285;910;15;ES;2
6238;2;619;1568;874;9;8;ES;3
6238;2;637;848;1660;1808;15;ES;3
6238;2;651;848;1660;1808;15;ES;3
6238;2;1001;848;871;285;15;ES;4
6238;2;1010;464;1140;1069;8;ES;2
6238;2;1089;503;531;1197;8;ES;2
6238;2;1162;949;419;910;15;ES;4
6238;3;38;464;1069;1140;8;ES;2
6238;3;137;910;1513;648;15;PP;3
6238;3;273;848;1385;910;15;ES;3
6238;3;502;462;794;761;8;ES;3
6238;3;929;531;464;1140;8;ES;3
6238;3;1192;1385;419;724;15;ES, ENG;2
6240;1;314;329;1163;364;1;ES;1
6240;1;573;5;70;2058;4;ES;2
6240;1;751;1433;1214;88;1;ES;2
6240;2;446;297;430;888;1;ES;2
6240;2;961;88;888;977;1;ES;2
6240;3;752;1092;358;656;4;ES;1
6240;3;1121;358;1455;541;4;ES;3
6240;3;1165;1214;873;888;1;ES, ENG;2
6242;1;104;988;1955;1074;17;ES;2
6242;1;683;305;1964;;17;ES;3
6242;2;218;886;342;562;27;ES;2
6242;2;411;19;;;17;ES;3
6242;3;16;97;1003;;27;ES;3
6242;3;1068;840;135;;27;ES;3
6242;OT1;30;19;240;147;17;ES;3
6244;1;352;487;742;819;31;ES;1
6244;2;443;706;1355;1563;18;ES;2
6244;2;548;613;448;1457;18;ES;3
6244;2;1167;1064;1476;1246;31;ES;2
6246;1;433;438;943;859;6;ES;4
6246;1;587;1311;;;6;ES;4
6246;1;695;2018;971;979;11;ES;2
6246;1;862;707;;;6;ES;4
6246;1;918;438;597;1291;6;ES;3
6246;2;396;941;;;6;ES;3
6246;2;592;1668;597;143;6;ES;2
6246;3;188;1078;25;928;6;PP;3
6246;3;619;1317;971;2018;11;ES;3
6248;1;437;693;1174;651;3;PP;3
6248;1;553;636;651;682;3;ES;3
6248;1;597;288;810;;3;ES;3
6248;1;751;810;;;3;ES;1
6248;2;145;1566;55;693;3;PP;2
6248;2;362;889;243;55;3;ES;2
6248;2;381;889;872;663;3;ES;2
6248;2;625;280;1566;1174;3;ES;2
6248;2;678;225;752;924;26;ES;3
6248;2;867;225;752;924;26;ES;3
6248;2;1017;280;889;682;3;ES;1
6248;3;979;752;225;1049;26;ES;3
6250;1;417;1819;63;125;10;ES;4
6250;1;704;617;894;826;25;PP;3
6250;1;1188;295;1308;726;25;PP;3
6250;2;216;826;393;726;25;ES;3
6250;2;1196;529;125;611;10;ES;3
6250;3;570;1356;998;;25;ES;3
6250;3;828;277;26;393;25;ES;4
6250;3;924;375;689;125;10;ES;3
6250;3;936;826;717;287;25;ES;3
6252;1;349;1073;850;443;19;PP;1
6252;1;888;38;777;41;22;ES;2
6252;2;731;870;857;996;22;ES;3
6252;2;1058;1227;381;205;19;ES;3
6252;3;203;38;34;427;22;ES;2
6252;3;1020;1227;144;443;19;ES;3
6252;3;1190;1038;;;22;ES;4
6254;1;579;119;875;1063;7;ES;4
6254;2;125;1063;1642;875;7;ES;2
6254;2;179;1775;1404;1642;7;ES;2
6254;2;931;1309;89;151;12;ES;3
6254;3;24;1685;765;1343;7;PP;2
6256;1;241;921;1300;1340;21;ES;2
6256;1;1122;699;1852;286;20;ES;2
6256;2;67;845;112;974;20;ES;2
6256;2;334;425;53;;20;ES;2
6256;2;827;1852;1075;286;20;PP;1
6256;2;958;730;1852;957;20;ES;2
6256;3;16;1237;446;932;21;ES;3
6256;3;331;425;215;174;20;ES;2
6256;3;1002;112;827;1075;20;ES;3
6258;1;532;139;566;867;16;ES;4
6258;1;911;290;2051;133;16;ES;4
6258;1;1181;1641;867;641;16;ES;2
6258;1;1192;1275;1171;1062;0;ES;3
6258;2;174;71;2051;290;16;ES;4
6258;2;192;641;294;2051;16;ES;3
6258;2;337;1018;1171;1961;0;ES;3
6258;2;682;867;71;290;16;ES;3
6258;2;1037;290;71;1641;16;ES;4
6258;2;1049;1018;1171;1062;0;ES;2
6258;2;1062;1171;1018;98;0;ES;3
6258;3;255;294;1583;566;16;PP;3
6258;3;457;716;2094;566;16;ES;2
6258;3;906;1062;1171;98;0;PP;3
6260;1;715;758;255;85;9;PP;3
6260;2;41;159;10;289;9;ES;2
6260;2;233;302;1638;809;29;ES;2
6260;2;966;302;705;156;29;PP;2
6260;3;310;573;85;864;9;ES;2
6260;3;829;964;445;705;29;PP;1
6260;3;838;816;1210;;29;ES;2
6260;3;1191;705;809;;29;ES, ENG;2
6262;1;381;1078;941;859;6;ES;4
6262;1;771;381;;;19;ES;2
6262;1;1172;1078;597;1311;6;ES;3
6262;2;827;941;1668;707;6;ES;2
6262;2;896;443;850;181;19;ES;1
6262;2;1143;1078;928;943;6;ES;4
6262;2;1154;204;850;181;19;ES;3
6262;2;1162;204;850;181;19;ES;2
6262;3;759;707;143;597;6;ES;4
6262;3;813;941;;;6;ES;4
6262;3;1162;1141;928;291;6;ES, ENG;1
6264;1;1191;1154;840;788;27;ES;1
6264;2;406;236;147;988;17;ES;1
6264;2;528;886;605;;27;PP;2
6264;3;963;1816;105;1003;27;ES;1
6266;1;306;1237;1300;1299;21;SH;2
6266;1;383;1237;757;1999;21;ES;2
6266;1;455;1504;921;;21;ES;2
6266;1;882;1300;709;446;21;ES;2
6266;3;157;1315;1237;757;21;ES;3
6266;3;509;528;1038;870;22;ES;3
6266;3;598;34;870;223;22;ES;3
6266;3;749;996;379;857;22;ES;3
6268;1;1048;1413;1482;1775;7;ES;3
6268;2;263;54;1280;924;26;ES;2
6268;2;912;1280;;;26;ES;4
6268;3;270;1413;1400;1685;7;ES;3
6268;3;767;1860;1685;1753;7;ES;3
6268;3;846;754;1482;23;7;ES;3
6268;3;908;1063;1054;875;7;ES;4
6270;1;790;617;717;826;25;PP;3
6270;1;1173;826;393;717;25;ES;4
6270;2;74;726;826;2054;25;ES;3
6270;3;66;910;648;848;15;PP;1
6270;3;99;826;998;1308;25;ES;3
6270;3;186;1356;726;277;25;ES;2
6270;3;572;648;;;15;ES;4
6270;3;820;617;1308;295;25;PP;2
6272;3;174;693;810;1164;3;ES;3
6272;3;1196;872;663;682;3;ES, ENG;1
6274;2;427;1346;812;1476;31;ES;3
6274;2;1079;1455;1000;1283;4;ES;3
6274;3;1003;1093;358;1108;4;ES;3
6274;3;1190;70;1000;541;4;ES, ENG;2
6276;1;452;289;1420;85;9;PP;1
6276;1;520;758;255;676;9;ES;2
6276;1;701;947;;;10;ES;2
6276;1;964;529;375;;10;ES;3
6276;2;224;159;1365;1562;9;ES;1
6276;2;706;123;688;1963;10;ES;1
6276;2;832;688;1170;63;10;ES;4
6276;3;514;255;85;1420;9;PP;3
6276;OT1;193;1130;;;10;ES;4
6278;1;311;883;;;16;ES;4
6278;1;747;1033;0;94;16;ES;3
6278;1;776;373;;;18;ES;4
6278;1;940;1355;613;12;18;ES;2
6278;2;1032;1355;27;1025;18;PP;3
6278;3;1183;616;594;613;18;ES, ENG;2
6280;2;1007;503;1568;145;8;ES;3
6280;2;1024;761;464;1375;8;ES;1
6280;2;1106;816;1210;;29;ES;3
6280;3;294;531;464;744;8;ES;3
6280;3;1198;744;503;1197;8;ES, ENG;1
6280;3;1200;145;1069;1140;8;ES;1
6282;1;356;1303;53;553;20;ES;1
6282;2;47;957;425;;20;ES;1
6282;3;995;974;53;553;20;ES;4
6284;1;342;1309;1013;;12;ES;3
6284;1;560;873;430;301;1;ES;4
6284;1;577;1046;357;585;12;ES;2
6284;1;980;585;1309;753;12;ES;2
6284;3;230;203;1869;152;12;ES;1
6286;1;359;857;284;41;22;ES;4
6286;1;980;1395;41;528;22;ES;4
6286;1;1156;996;870;857;22;ES;2
6286;2;375;597;438;1141;6;ES;4
6286;2;578;707;943;928;6;ES;4
6286;2;1006;941;1024;291;6;ES;3
6286;3;13;1078;1668;928;6;ES;3
6286;3;1068;941;;;6;ES;3
6288;1;234;225;786;1587;26;PP;4
6288;1;1200;1164;;;3;PP;4
6288;2;46;752;1587;822;26;ES;3
6288;2;97;1280;786;225;26;PP;1
6288;2;448;288;663;651;3;ES;3
6288;2;672;221;217;;26;ES;4
6288;2;935;55;1164;1009;3;ES;3
6288;2;981;889;1009;288;3;ES;1
6288;3;26;752;786;241;26;ES;4
6290;1;158;1309;233;843;12;PP;4
6290;1;378;345;1309;346;12;ES;2
6290;2;119;867;;;16;ES;4
6290;2;369;1309;1387;345;12;ES;3
6290;2;576;1013;1262;1309;12;ES;1
6290;3;1093;18;1387;1098;12;ES;2
6292;1;666;277;593;726;25;ES;4
6292;1;956;919;617;593;25;ES;4
6292;1;1200;685;;;18;ES;4
6292;2;172;341;56;594;18;ES;4
6292;2;532;1236;706;644;18;ES;2
6292;2;808;826;593;;25;ES;4
6292;3;213;726;717;912;25;ES;4
6294;1;434;586;278;1514;11;ES;3
6294;1;493;689;1130;375;10;ES;2
6294;1;752;125;1130;;10;ES;2
6294;1;972;586;115;1059;11;ES;4
6294;2;13;627;1130;1170;10;ES;3
6294;2;101;115;878;1191;11;PP;3
6294;3;152;611;;;10;ES;4
6294;3;281;125;1130;689;10;ES;2
6294;3;1199;947;;;10;ES, ENG;2
6296;1;401;1312;135;562;27;ES;4
6296;1;881;2095;840;1128;27;ES;2
6296;1;993;1962;503;600;8;ES;3
6296;2;213;1140;794;1069;8;PP;3
6296;2;236;135;1128;788;27;ES;4
6296;2;432;1312;135;562;27;ES;2
6296;2;775;744;1568;9;8;ES;2
6296;3;187;503;761;9;8;SH;3
6296;3;430;9;1375;503;8;ES;1
6298;1;35;1062;254;98;0;ES;1
6298;1;331;742;57;819;31;PP;2
6298;1;1200;1246;506;812;31;PP;3
6298;2;288;57;1476;2049;31;ES;3
6298;2;492;253;1196;514;0;ES;2
6298;2;1013;271;254;1961;0;ES;3
6298;3;36;271;1018;;0;ES;3
6298;3;334;109;1377;1171;0;ES;2
6298;3;730;1377;253;1171;0;ES;2
6300;1;50;302;441;964;29;ES;4
6300;1;90;116;364;2019;1;ES;2
6300;1;1115;156;964;811;29;PP;3
6300;2;26;88;873;1019;1;ES;1
6300;2;43;884;47;1185;1;ES;1
6300;2;71;156;811;302;29;ES;3
6300;2;106;809;684;964;29;ES;1
6300;2;902;684;2;441;29;ES;3
6300;2;953;1214;;;1;ES;2
